TextNr.,PosWords,NegWords,hasShift,NrPron,hasExcl,logNr,Label
590,1,0,0,0,0,3.1354942159291497,positive
591,2,3,1,0,0,3.58351893845611,negative
592,0,0,1,0,1,2.5649493574615367,positive
593,2,1,0,0,0,1.9459101490553132,positive
594,0,0,0,0,0,1.6094379124341003,negative
595,5,1,1,0,0,3.295836866004329,positive
596,7,7,0,0,0,3.9512437185814275,negative
597,1,0,1,1,1,2.1972245773362196,negative
598,2,1,1,0,0,3.4965075614664802,negative
599,1,0,0,0,0,2.302585092994046,positive
600,1,1,0,0,1,3.784189633918261,negative
601,1,0,0,0,1,1.6094379124341003,negative
602,2,1,0,0,0,2.1972245773362196,positive
603,2,2,1,0,0,2.9444389791664403,positive
604,1,0,0,0,0,2.1972245773362196,negative
605,1,1,1,0,1,3.1780538303479458,positive
606,2,3,0,0,1,2.8903717578961645,negative
607,0,1,0,0,0,2.302585092994046,negative
608,0,0,1,0,0,1.791759469228055,negative
609,1,1,0,1,0,3.295836866004329,positive
610,4,3,0,0,1,3.4339872044851463,negative
611,1,3,0,0,0,3.044522437723423,positive
612,3,0,0,0,0,2.6390573296152584,positive
613,0,0,0,0,0,2.302585092994046,positive
614,1,0,1,0,0,2.70805020110221,negative
615,1,1,0,0,0,2.6390573296152584,positive
616,2,0,1,0,0,2.1972245773362196,negative
617,3,0,1,0,0,3.4965075614664802,negative
618,3,4,1,0,0,3.9889840465642745,negative
619,4,0,0,0,0,2.4849066497880004,positive
620,1,2,0,0,0,3.044522437723423,negative
621,7,4,1,0,0,3.5263605246161616,positive
622,0,1,1,0,0,2.5649493574615367,negative
623,4,4,1,0,0,3.4011973816621555,negative
624,0,1,1,0,0,3.367295829986474,positive
625,1,3,1,0,0,2.772588722239781,positive
626,0,0,0,0,0,0.6931471805599453,positive
627,1,1,1,0,0,3.4657359027997265,negative
628,0,0,0,0,0,2.0794415416798357,negative
629,4,1,0,0,0,3.4965075614664802,positive
630,2,0,0,0,0,3.2188758248682006,negative
631,2,1,0,0,0,3.367295829986474,positive
632,0,0,0,0,0,2.0794415416798357,positive
633,2,0,1,0,0,2.70805020110221,positive
634,7,2,1,0,0,4.51085950651685,negative
635,5,3,0,0,0,3.784189633918261,negative
636,1,0,0,0,0,2.1972245773362196,negative
637,1,1,0,0,0,2.8903717578961645,positive
638,1,0,0,0,0,2.4849066497880004,positive
639,0,0,0,0,0,2.1972245773362196,negative
640,1,2,1,0,0,2.9444389791664403,negative
641,1,3,0,0,0,3.2188758248682006,negative
642,4,5,1,0,0,4.248495242049359,negative
643,0,1,0,0,0,2.4849066497880004,negative
644,3,1,1,0,0,3.332204510175204,positive
645,2,1,1,0,0,3.044522437723423,negative
646,3,0,0,0,0,2.772588722239781,negative
647,0,0,0,0,0,0.6931471805599453,negative
648,0,1,0,0,0,2.4849066497880004,negative
649,1,0,0,0,0,1.791759469228055,positive
650,1,1,1,0,0,2.1972245773362196,negative
651,3,4,1,0,0,3.4657359027997265,negative
652,2,2,0,0,0,3.58351893845611,positive
653,4,1,0,0,1,3.6888794541139363,negative
654,1,0,0,0,0,2.70805020110221,negative
655,2,0,0,1,0,3.091042453358316,positive
656,7,1,1,0,0,3.258096538021482,positive
657,8,7,1,0,0,4.584967478670572,negative
658,10,1,0,1,0,4.189654742026425,positive
659,1,0,0,0,0,0.6931471805599453,positive
660,0,3,0,0,0,3.2188758248682006,positive
661,2,0,0,0,0,2.0794415416798357,positive
662,0,0,0,0,1,1.791759469228055,positive
663,0,0,0,0,1,0.6931471805599453,negative
664,0,4,1,0,0,3.912023005428146,negative
665,1,1,0,0,0,2.4849066497880004,negative
666,2,3,1,0,0,3.367295829986474,positive
667,4,0,0,0,0,3.295836866004329,positive
668,1,1,1,0,0,3.332204510175204,positive
669,2,0,1,0,0,2.833213344056216,positive
670,1,0,1,0,0,2.4849066497880004,positive
671,6,3,1,0,0,3.6375861597263857,negative
672,3,2,1,0,0,3.1780538303479458,negative
673,3,6,0,0,0,3.6109179126442243,negative
674,3,0,0,0,0,2.4849066497880004,positive
675,3,2,1,0,0,2.995732273553991,positive
676,1,1,1,0,0,2.1972245773362196,negative
677,5,2,0,0,0,4.04305126783455,negative
678,0,0,1,0,0,2.0794415416798357,negative
679,0,1,0,0,0,2.0794415416798357,negative
680,1,0,1,0,0,2.8903717578961645,negative
681,2,4,1,0,0,3.4657359027997265,negative
682,1,1,1,0,0,2.3978952727983707,positive
683,3,0,1,0,0,2.833213344056216,negative
684,6,1,0,0,0,3.4339872044851463,positive
685,1,2,1,0,0,3.332204510175204,negative
686,2,2,1,1,0,3.258096538021482,negative
687,3,1,0,0,0,2.9444389791664403,positive
688,1,2,0,0,0,2.6390573296152584,negative
689,4,0,0,0,0,2.995732273553991,positive
690,0,1,1,0,0,2.995732273553991,negative
691,1,1,0,0,0,2.772588722239781,negative
692,0,0,0,0,0,1.9459101490553132,negative
693,0,0,1,0,0,3.091042453358316,negative
694,1,0,1,0,0,2.6390573296152584,negative
695,3,2,1,0,0,3.7376696182833684,negative
696,2,1,0,0,0,2.833213344056216,negative
697,3,2,1,0,0,3.4657359027997265,negative
698,3,2,0,0,0,3.4965075614664802,negative
699,2,0,0,0,0,2.8903717578961645,negative
700,0,1,0,0,0,1.791759469228055,negative
701,0,0,0,0,0,1.9459101490553132,positive
702,1,2,0,0,0,3.8501476017100584,positive
703,0,0,0,0,0,1.6094379124341003,positive
704,2,2,1,0,0,3.5553480614894135,negative
705,0,2,0,0,0,2.70805020110221,negative
706,1,1,1,0,0,2.8903717578961645,negative
707,4,0,0,0,1,3.1354942159291497,positive
708,0,1,0,0,0,2.8903717578961645,negative
709,2,0,0,0,0,3.2188758248682006,positive
710,2,1,0,0,0,2.8903717578961645,positive
711,2,2,0,0,0,3.8066624897703196,positive
712,0,0,0,0,0,1.6094379124341003,positive
713,0,1,0,0,0,3.044522437723423,negative
714,1,1,1,0,0,3.6375861597263857,positive
715,0,2,0,0,0,3.1780538303479458,negative
716,3,1,1,0,0,3.58351893845611,negative
717,1,0,0,0,0,1.9459101490553132,negative
718,0,1,1,0,0,1.791759469228055,negative
719,5,0,0,0,0,2.9444389791664403,positive
720,0,0,0,0,1,2.1972245773362196,negative
721,2,1,1,0,0,3.6635616461296463,negative
722,1,1,0,0,0,1.6094379124341003,positive
723,0,1,1,0,0,3.258096538021482,negative
724,2,1,1,0,0,3.4339872044851463,negative
725,1,1,0,0,0,2.8903717578961645,negative
726,0,0,0,0,0,2.0794415416798357,positive
727,3,1,0,0,0,3.58351893845611,positive
728,0,0,0,0,0,1.9459101490553132,positive
729,5,3,1,0,0,3.7376696182833684,negative
730,5,2,0,0,0,3.4011973816621555,negative
731,4,1,0,0,0,3.332204510175204,positive
732,1,3,0,0,0,2.6390573296152584,negative
733,1,1,0,0,0,2.6390573296152584,positive
734,4,0,0,0,0,2.4849066497880004,positive
735,0,0,1,0,0,1.0986122886681098,negative
736,2,4,1,0,0,3.091042453358316,positive
737,0,0,1,0,0,2.6390573296152584,negative
738,2,3,0,0,0,3.1354942159291497,positive
739,1,0,0,0,0,2.833213344056216,negative
740,1,0,0,0,0,1.9459101490553132,positive
741,1,0,0,0,0,1.9459101490553132,positive
742,0,0,0,0,0,1.0986122886681098,negative
743,2,1,0,0,0,2.6390573296152584,positive
744,1,0,0,0,0,2.1972245773362196,positive
745,0,1,0,0,0,2.4849066497880004,negative
746,2,0,0,0,0,2.0794415416798357,positive
747,2,3,0,0,0,3.871201010907891,negative
748,0,3,0,0,0,2.8903717578961645,positive
749,1,0,1,0,0,2.0794415416798357,negative
750,2,0,1,0,1,2.6390573296152584,positive
751,0,1,0,0,0,2.3978952727983707,negative
752,0,0,0,0,1,1.9459101490553132,positive
753,4,1,1,0,0,3.6109179126442243,negative
754,0,1,1,0,1,3.258096538021482,negative
755,3,0,0,0,0,3.5553480614894135,positive
756,1,1,0,0,1,2.5649493574615367,positive
757,4,0,1,0,0,3.4011973816621555,negative
758,3,3,0,0,0,3.2188758248682006,negative
759,0,1,0,0,1,1.0986122886681098,positive
760,2,0,0,0,0,2.3978952727983707,positive
761,2,1,1,0,0,3.091042453358316,positive
762,0,1,0,0,1,2.0794415416798357,positive
763,3,0,0,0,0,2.5649493574615367,negative
764,0,1,0,0,0,2.4849066497880004,negative
765,5,2,0,0,0,3.4339872044851463,negative
766,4,1,1,0,0,3.4965075614664802,positive
767,4,1,1,0,0,3.9512437185814275,negative
768,4,2,0,0,1,3.9318256327243257,negative
769,3,0,0,0,0,1.9459101490553132,positive
770,3,2,0,0,0,3.091042453358316,negative
771,3,2,0,0,0,3.4339872044851463,negative
772,0,0,1,0,0,2.4849066497880004,negative
773,4,1,0,0,0,3.4657359027997265,positive
774,1,0,0,0,1,2.6390573296152584,negative
775,1,2,0,0,0,2.833213344056216,negative
776,0,3,1,0,0,2.995732273553991,negative
777,5,2,0,0,0,3.4965075614664802,positive
778,1,0,0,0,0,2.6390573296152584,negative
779,1,0,0,0,0,1.791759469228055,negative
780,0,0,1,0,0,1.6094379124341003,negative
781,1,1,1,1,0,3.4011973816621555,negative
782,4,0,1,0,0,3.044522437723423,positive
783,4,3,1,0,1,3.9318256327243257,negative
784,8,12,1,0,0,4.477336814478207,negative
785,2,1,0,0,0,2.8903717578961645,positive
786,0,0,0,0,1,1.9459101490553132,negative
787,6,0,0,0,0,3.58351893845611,positive
788,1,0,0,0,0,2.1972245773362196,negative
789,1,1,1,0,0,3.295836866004329,negative
790,0,1,1,0,0,3.1780538303479458,negative
791,0,2,1,0,0,2.6390573296152584,negative
792,1,2,1,0,0,3.295836866004329,negative
793,8,3,1,0,0,3.871201010907891,positive
794,1,3,1,0,0,2.70805020110221,positive
795,1,0,1,0,0,3.1354942159291497,negative
796,2,1,1,0,0,3.4011973816621555,negative
797,1,0,0,0,1,2.4849066497880004,positive
798,0,0,0,0,1,2.833213344056216,negative
799,1,2,0,0,0,2.4849066497880004,positive
800,2,3,0,0,0,3.091042453358316,negative
801,1,1,1,0,0,2.302585092994046,negative
802,0,1,0,0,0,2.1972245773362196,positive
803,5,3,1,0,0,3.4965075614664802,negative
804,2,1,0,0,0,2.833213344056216,negative
805,0,3,0,0,0,3.2188758248682006,positive
806,2,0,0,0,0,3.295836866004329,positive
807,3,4,0,0,0,3.8501476017100584,negative
808,6,1,1,0,0,3.5553480614894135,positive
809,2,5,1,0,0,3.6109179126442243,positive
810,0,0,0,0,0,3.044522437723423,positive
811,2,3,0,0,0,2.9444389791664403,negative
812,2,0,0,0,0,2.6390573296152584,negative
813,0,0,1,0,0,2.6390573296152584,negative
814,2,0,1,0,0,2.0794415416798357,negative
815,1,0,0,0,0,2.5649493574615367,negative
816,3,0,0,0,0,2.995732273553991,positive
817,3,8,0,0,0,3.8066624897703196,negative
818,1,0,0,0,0,2.70805020110221,positive
819,4,3,1,0,0,3.8501476017100584,positive
820,0,0,0,0,0,1.3862943611198906,negative
821,9,6,1,0,0,3.784189633918261,negative
822,4,10,0,0,0,4.189654742026425,negative
823,2,0,0,0,0,3.58351893845611,negative
824,7,0,0,0,0,3.091042453358316,positive
825,1,1,0,0,0,3.6635616461296463,negative
826,2,3,1,0,1,3.6635616461296463,positive
827,5,0,0,0,0,3.1780538303479458,positive
828,2,3,1,0,0,3.4965075614664802,negative
829,1,0,0,0,0,2.1972245773362196,positive
830,0,1,0,0,0,2.995732273553991,negative
831,1,1,0,0,0,2.0794415416798357,negative
832,1,5,1,0,0,3.5553480614894135,negative
833,0,2,0,0,0,1.6094379124341003,positive
834,1,1,1,0,1,3.091042453358316,negative
835,0,1,0,0,0,2.4849066497880004,negative
836,1,0,0,0,0,2.5649493574615367,positive
837,1,0,0,0,0,1.791759469228055,negative
838,0,0,1,0,0,1.3862943611198906,negative
839,4,0,0,0,0,2.772588722239781,positive
840,2,1,0,0,0,2.772588722239781,positive
841,2,0,1,0,0,2.772588722239781,negative
842,3,4,1,0,0,3.091042453358316,negative
843,0,0,0,0,0,1.0986122886681098,positive
844,1,1,1,0,0,2.9444389791664403,negative
845,5,5,1,0,0,4.543294782270004,negative
846,4,1,1,0,0,3.6888794541139363,negative
847,2,0,0,0,0,2.833213344056216,positive
848,1,0,0,0,0,2.4849066497880004,positive
849,0,0,1,0,0,1.9459101490553132,negative
850,1,0,0,0,0,1.6094379124341003,positive
851,5,1,0,1,0,3.6375861597263857,positive
852,2,3,0,0,0,2.833213344056216,negative
853,2,2,0,0,0,3.4339872044851463,negative
854,2,2,1,0,0,3.713572066704308,negative
855,4,3,0,0,0,3.332204510175204,positive
856,2,1,1,1,0,2.995732273553991,positive
857,0,0,1,0,0,2.3978952727983707,negative
858,6,1,1,0,0,3.7376696182833684,negative
859,1,1,0,0,1,2.995732273553991,negative
860,0,1,1,0,0,2.0794415416798357,negative
861,0,1,0,0,0,2.995732273553991,negative
862,1,1,0,0,0,3.332204510175204,positive
863,0,3,0,0,0,2.9444389791664403,negative
864,4,0,1,0,0,3.6375861597263857,negative
865,3,0,0,0,0,2.772588722239781,positive
866,2,0,1,0,0,2.4849066497880004,negative
867,3,0,1,0,0,2.8903717578961645,positive
868,0,2,0,0,1,3.044522437723423,negative
869,0,1,1,0,0,2.833213344056216,negative
870,1,1,0,0,0,3.2188758248682006,negative
871,1,0,0,0,0,2.1972245773362196,negative
872,0,0,0,0,0,1.0986122886681098,positive
873,3,1,1,0,0,2.6390573296152584,negative
874,5,3,1,0,0,3.828641396489095,negative
875,1,2,1,0,0,2.995732273553991,negative
876,2,2,0,0,0,3.295836866004329,negative
877,1,0,0,0,0,1.791759469228055,positive
878,1,0,0,0,0,1.0986122886681098,positive
879,1,3,1,0,0,2.833213344056216,negative
880,1,2,0,0,0,2.772588722239781,negative
881,2,2,0,0,1,3.8501476017100584,negative
882,0,1,1,0,0,2.0794415416798357,negative
883,13,9,1,0,0,4.8283137373023015,negative
884,1,1,0,0,0,2.0794415416798357,positive
885,1,0,0,0,0,2.5649493574615367,positive
886,1,0,1,0,1,3.5263605246161616,positive
887,2,2,0,0,0,2.772588722239781,positive
888,0,1,1,0,0,2.9444389791664403,negative
889,1,0,0,0,0,1.3862943611198906,negative
890,2,1,1,0,0,3.044522437723423,negative
891,0,0,1,0,0,1.9459101490553132,negative
892,1,0,0,0,0,1.791759469228055,negative
893,0,0,0,0,0,0.6931471805599453,negative
894,1,0,0,0,0,2.833213344056216,positive
895,1,0,0,0,0,2.6390573296152584,positive
896,2,1,1,1,0,2.6390573296152584,negative
897,2,2,0,0,0,3.295836866004329,negative
898,1,2,1,0,0,2.5649493574615367,negative
899,1,4,0,0,0,3.091042453358316,negative
900,5,1,1,0,0,3.2188758248682006,negative
901,5,0,1,0,0,2.995732273553991,positive
902,3,0,0,0,0,2.4849066497880004,positive
903,5,2,1,0,0,3.9318256327243257,negative
904,0,2,0,0,0,2.772588722239781,positive
905,0,0,1,0,0,2.302585092994046,negative
906,3,4,1,0,0,3.6109179126442243,negative
907,3,1,0,0,0,2.772588722239781,positive
908,2,2,0,0,0,3.044522437723423,negative
909,3,0,1,0,0,3.5553480614894135,negative
910,1,1,1,0,0,2.772588722239781,negative
911,3,2,0,0,0,2.9444389791664403,positive
912,5,1,1,0,0,3.6109179126442243,negative
913,1,0,0,0,0,2.9444389791664403,negative
914,4,1,0,0,0,3.4965075614664802,positive
915,0,0,0,0,1,1.3862943611198906,positive
916,3,0,0,0,0,3.4339872044851463,positive
917,1,0,0,0,0,2.0794415416798357,negative
918,2,1,0,0,0,3.2188758248682006,negative
919,1,1,0,0,0,2.3978952727983707,positive
920,0,0,0,0,0,1.791759469228055,positive
921,4,1,0,0,0,3.1354942159291497,positive
922,0,0,0,0,1,1.3862943611198906,positive
923,2,0,0,0,0,2.5649493574615367,positive
924,1,0,0,0,0,2.0794415416798357,negative
925,1,0,1,0,0,2.6390573296152584,negative
926,7,0,1,0,0,3.9318256327243257,positive
927,2,0,0,0,0,2.833213344056216,positive
928,1,2,0,0,0,3.1354942159291497,negative
929,0,1,1,0,0,3.091042453358316,negative
930,4,1,0,0,0,3.295836866004329,positive
931,4,0,1,0,0,2.772588722239781,negative
932,0,0,0,0,0,1.3862943611198906,positive
933,2,0,1,0,0,3.1354942159291497,negative
934,2,0,0,0,0,2.4849066497880004,positive
935,3,1,0,0,0,2.3978952727983707,positive
936,3,1,0,0,0,3.5553480614894135,positive
937,1,1,0,0,0,2.8903717578961645,negative
938,4,0,0,0,0,3.1354942159291497,positive
939,1,0,1,0,0,2.3978952727983707,negative
940,0,3,0,1,0,2.772588722239781,negative
941,1,2,1,0,0,2.9444389791664403,negative
942,3,0,1,0,0,3.1780538303479458,positive
943,1,0,0,0,0,2.0794415416798357,positive
944,1,0,1,0,0,1.791759469228055,negative
945,2,1,0,0,0,2.70805020110221,positive
946,2,1,1,0,0,3.091042453358316,positive
947,10,6,1,1,0,4.875197323201151,positive
948,1,0,0,0,0,1.6094379124341003,positive
949,1,1,1,0,0,3.4339872044851463,negative
950,2,2,0,0,0,2.995732273553991,negative
951,1,0,0,0,1,2.1972245773362196,positive
952,4,0,0,0,0,2.9444389791664403,positive
953,2,0,0,0,0,2.302585092994046,positive
954,1,0,1,0,0,3.7612001156935624,negative
955,4,2,0,0,0,3.4011973816621555,negative
956,3,0,0,0,0,2.8903717578961645,negative
957,1,3,0,0,0,3.295836866004329,negative
958,4,5,0,0,0,3.5553480614894135,negative
959,2,0,0,0,0,2.833213344056216,negative
960,0,0,0,0,0,2.1972245773362196,negative
961,2,0,0,0,0,2.1972245773362196,negative
962,2,0,0,0,0,2.302585092994046,positive
963,0,0,0,0,0,1.9459101490553132,positive
964,1,3,0,0,0,3.4965075614664802,negative
965,1,0,1,0,1,2.70805020110221,positive
966,3,0,1,0,0,2.8903717578961645,negative
967,3,2,0,0,0,2.772588722239781,positive
968,3,3,1,0,0,3.970291913552122,positive
969,3,0,0,0,1,2.5649493574615367,negative
970,2,1,0,0,0,3.332204510175204,negative
971,10,7,1,0,1,4.8283137373023015,negative
972,1,4,0,0,0,3.784189633918261,negative
973,1,0,0,0,0,1.791759469228055,positive
974,3,6,0,0,0,4.219507705176107,negative
975,1,1,0,1,0,3.332204510175204,positive
976,3,3,0,0,0,3.295836866004329,negative
977,2,1,1,0,0,2.3978952727983707,negative
978,2,0,1,0,0,2.8903717578961645,negative
979,1,1,0,0,0,2.772588722239781,negative
980,3,0,1,0,0,2.4849066497880004,negative
981,1,1,1,0,0,3.1780538303479458,negative
982,3,2,1,0,0,3.9889840465642745,negative
983,1,1,0,0,0,1.791759469228055,negative
984,3,1,1,0,0,3.258096538021482,negative
985,1,0,0,0,0,1.791759469228055,positive
986,1,0,0,0,0,2.9444389791664403,negative
987,1,3,1,0,0,3.1354942159291497,negative
988,8,5,1,0,0,3.7376696182833684,negative
989,1,1,1,0,0,2.9444389791664403,negative
990,1,0,0,0,0,3.1780538303479458,negative
991,3,3,1,0,0,3.6109179126442243,negative
992,3,1,0,0,0,3.044522437723423,positive
993,2,0,0,0,0,2.9444389791664403,negative
994,0,0,1,0,0,2.1972245773362196,negative
995,2,3,0,0,0,3.367295829986474,positive
996,1,2,1,1,0,3.258096538021482,positive
997,1,1,0,0,0,1.9459101490553132,positive
998,1,2,1,0,0,2.70805020110221,negative
999,1,0,0,0,0,1.6094379124341003,positive
1000,8,4,1,0,0,4.653960350157523,negative
1001,0,0,0,0,0,2.302585092994046,negative
1002,2,2,0,0,0,2.772588722239781,negative
1003,2,2,0,0,0,2.6390573296152584,negative
1004,6,2,0,0,0,3.367295829986474,negative
1005,2,1,1,0,0,3.2188758248682006,negative
1006,2,0,0,0,0,1.9459101490553132,positive
1007,3,3,0,0,0,3.4011973816621555,negative
1008,0,1,1,0,0,2.995732273553991,positive
1009,0,0,0,0,0,1.3862943611198906,negative
1010,3,1,1,0,0,3.4339872044851463,negative
1011,0,0,1,0,0,2.1972245773362196,negative
1012,4,1,1,0,0,2.772588722239781,negative
1013,1,2,0,0,0,2.70805020110221,positive
1014,5,2,0,0,0,3.6635616461296463,positive
1015,2,0,0,0,1,2.833213344056216,negative
1016,2,0,0,0,0,2.302585092994046,positive
1017,0,0,0,0,0,2.302585092994046,negative
1018,1,0,0,0,0,2.4849066497880004,negative
1019,2,0,0,0,0,2.3978952727983707,positive
1020,1,0,0,1,0,2.8903717578961645,negative
1021,1,1,0,0,0,2.6390573296152584,negative
1022,0,0,0,0,0,2.1972245773362196,negative
1023,0,3,1,0,1,3.58351893845611,positive
1024,3,2,1,0,0,3.4657359027997265,negative
1025,1,0,0,0,0,2.5649493574615367,positive
1026,2,0,1,1,0,2.995732273553991,positive
1027,2,2,0,0,0,2.772588722239781,positive
1028,0,0,1,0,0,1.6094379124341003,negative
1029,2,2,1,0,0,3.970291913552122,positive
1030,0,1,0,0,0,1.6094379124341003,negative
1031,1,0,0,0,0,3.044522437723423,positive
1032,0,0,0,0,0,1.0986122886681098,positive
1033,3,0,0,0,0,3.091042453358316,positive
1034,1,0,0,0,0,2.6390573296152584,positive
1035,0,1,0,0,0,2.6390573296152584,negative
1036,3,3,0,0,0,3.5553480614894135,negative
1037,3,0,0,0,0,2.8903717578961645,positive
1038,0,2,0,0,0,3.091042453358316,negative
1039,2,1,1,0,0,2.772588722239781,negative
1040,0,0,0,0,0,2.0794415416798357,positive
1041,2,3,1,0,0,3.5263605246161616,negative
1042,2,4,0,0,0,3.332204510175204,negative
1043,2,0,1,0,0,2.3978952727983707,negative
1044,11,3,1,0,0,4.418840607796598,positive
1045,3,0,0,0,0,3.2188758248682006,positive
1046,3,0,1,0,0,2.1972245773362196,positive
1047,2,1,1,0,0,2.9444389791664403,positive
1048,2,3,1,0,0,2.772588722239781,negative
1049,2,0,0,0,0,2.6390573296152584,positive
1050,0,2,0,0,0,2.4849066497880004,positive
1051,2,0,1,0,0,2.302585092994046,negative
1052,4,2,1,0,0,3.4657359027997265,negative
1053,1,1,1,0,0,2.1972245773362196,negative
1054,4,1,1,0,0,3.713572066704308,negative
1055,3,0,0,0,0,1.9459101490553132,positive
1056,4,1,0,0,0,2.772588722239781,positive
1057,1,5,0,0,0,3.7612001156935624,positive
